,0
1988-03-01,8.835713
1988-04-01,8.822996
1988-05-01,8.967405
1988-06-01,8.858417999999999
1988-07-01,8.971496
1988-08-01,9.087036999999999
1988-09-01,9.043827
1988-10-01,8.92625
1988-11-01,8.929999
1988-12-01,9.085835000000001
1989-01-01,9.162319
1989-02-01,9.405645
1989-03-01,9.644775
1989-04-01,9.595987
1989-05-01,9.681744
1989-06-01,9.603747
1989-07-01,9.585411
1989-08-01,9.537504
1989-09-01,9.691426
1989-10-01,9.868504
1989-11-01,10.15425
1989-12-01,10.23731
1990-01-01,10.45023
1990-02-01,10.92049
1990-03-01,11.054910000000001
1990-04-01,10.87428
1990-05-01,10.79594
1990-06-01,10.706339999999999
1990-07-01,10.56729
1990-08-01,10.95686
1990-09-01,11.13562
1990-10-01,11.079039999999999
1990-11-01,10.989239999999999
1990-12-01,10.86486
1991-01-01,10.84488
1991-02-01,10.44127
1991-03-01,10.37246
1991-04-01,10.117360000000001
1991-05-01,9.985477000000001
1991-06-01,10.05273
1991-07-01,10.22461
1991-08-01,10.20169
1991-09-01,10.00208
1991-10-01,9.871881
1991-11-01,9.91832
1991-12-01,9.892325
1992-01-01,9.61139
1992-02-01,9.546991
1992-03-01,9.581192999999999
1992-04-01,9.623109
1992-05-01,9.579656
1992-06-01,9.825446000000001
1992-07-01,10.03309
1992-08-01,10.101360000000001
1992-09-01,10.02186
1992-10-01,10.22449
1992-11-01,9.8813
1992-12-01,9.932801
1993-01-01,9.702705
1993-02-01,9.403037
1993-03-01,9.145782
1993-04-01,9.155884
1993-05-01,9.042294
1993-06-01,8.779622999999999
1993-07-01,8.401828
1993-08-01,7.9197429999999995
1993-09-01,7.612
1993-10-01,7.361458
1993-11-01,7.380636
1993-12-01,7.185278
1994-01-01,6.69
1994-02-01,6.88
1994-03-01,7.35
1994-04-01,7.46
1994-05-01,7.75
1994-06-01,8.37
1994-07-01,8.39
1994-08-01,8.68
1994-09-01,9.12
1994-10-01,9.16
1994-11-01,9.12
1994-12-01,9.14
1995-01-01,9.34
1995-02-01,9.19
1995-03-01,9.43
1995-04-01,9.26
1995-05-01,8.78
1995-06-01,8.75
1995-07-01,8.71
1995-08-01,8.47
1995-09-01,8.36
1995-10-01,8.48
1995-11-01,8.16
1995-12-01,7.82
1996-01-01,7.44
1996-02-01,7.66
1996-03-01,7.83
1996-04-01,7.62
1996-05-01,7.48
1996-06-01,7.51
1996-07-01,7.39
1996-08-01,7.31
1996-09-01,7.13
1996-10-01,6.68
1996-11-01,6.43
1996-12-01,6.31
1997-01-01,6.23
1997-02-01,6.06
1997-03-01,6.32
1997-04-01,6.39
1997-05-01,6.18
1997-06-01,6.09
1997-07-01,5.83
1997-08-01,5.94
1997-09-01,5.66
1997-10-01,5.75
1997-11-01,5.59
1997-12-01,5.46
1998-01-01,5.22
1998-02-01,5.12
1998-03-01,5.01
1998-04-01,5.0
1998-05-01,5.06
1998-06-01,4.91
1998-07-01,4.82
1998-08-01,4.59
1998-09-01,4.27
1998-10-01,4.25
1998-11-01,4.24
1998-12-01,3.95
1999-01-01,3.8219986190476205
1999-02-01,3.9742402
1999-03-01,4.1809844347826095
1999-04-01,4.04069322727273
1999-05-01,4.20485314285714
1999-06-01,4.5266515
1999-07-01,4.85616086363636
1999-08-01,5.06057286363636
1999-09-01,5.23533545454546
1999-10-01,5.47163580952381
1999-11-01,5.184206818181821
1999-12-01,5.30435652173913
2000-01-01,5.698539238095241
2000-02-01,5.6635993809523795
2000-03-01,5.4906287826087
2000-04-01,5.4137985
2000-05-01,5.51549747826087
2000-06-01,5.34537513636364
2000-07-01,5.45373552380952
2000-08-01,5.3981782173913
2000-09-01,5.46718466666667
2000-10-01,5.416258999999999
2000-11-01,5.33570140909091
2000-12-01,5.0680264761904805
2001-01-01,5.0082062173913
2001-02-01,5.0210685999999995
2001-03-01,4.93812240909091
2001-04-01,5.10137785714286
2001-05-01,5.2625182173913
2001-06-01,5.20828771428571
2001-07-01,5.2500248636363605
2001-08-01,5.05821360869565
2001-09-01,5.037428500000001
2001-10-01,4.81686943478261
2001-11-01,4.6666605
2001-12-01,4.95876742857143
2002-01-01,5.022887782608691
2002-02-01,5.066115
2002-03-01,5.3164610476190495
2002-04-01,5.29724245454545
2002-05-01,5.30314330434783
2002-06-01,5.16486755
2002-07-01,5.0274076086956505
2002-08-01,4.731054545454549
2002-09-01,4.52329023809524
2002-10-01,4.623465260869571
2002-11-01,4.592367809523809
2002-12-01,4.40649604545455
2003-01-01,4.270324217391299
2003-02-01,4.06079105
2003-03-01,4.12716414285714
2003-04-01,4.2288636363636405
2003-05-01,3.9187084999999997
2003-06-01,3.72330985714286
2003-07-01,4.062623782608701
2003-08-01,4.204696047619049
2003-09-01,4.231851363636371
2003-10-01,4.30806830434783
2003-11-01,4.437836900000001
2003-12-01,4.3560047826087
2004-01-01,4.25670331818182
2004-02-01,4.18328015
2004-03-01,4.01941056521739
2004-04-01,4.24242631818182
2004-05-01,4.386207095238101
2004-06-01,4.44260136363636
2004-07-01,4.3395705
2004-08-01,4.16788581818182
2004-09-01,4.11397131818182
2004-10-01,3.97941871428571
2004-11-01,3.8686873636363597
2004-12-01,3.68934673913044
2005-01-01,3.6336001428571403
2005-02-01,3.6152794999999998
2005-03-01,3.7624571304347794
2005-04-01,3.5709419523809505
2005-05-01,3.40743118181818
2005-06-01,3.25411418181818
2005-07-01,3.3159929523809506
2005-08-01,3.3155436086956502
2005-09-01,3.15553768181818
2005-10-01,3.3233599523809505
2005-11-01,3.5272545454545496
2005-12-01,3.4089818636363596
