,0
2001-10-01,70.02554
2002-01-01,70.67564
2002-04-01,71.14001
2002-07-01,71.60436
2002-10-01,72.06873
2003-01-01,72.99744
2003-04-01,72.99744
2003-07-01,73.46181
2003-10-01,73.8333
2004-01-01,74.4834
2004-04-01,74.85489
2004-07-01,75.13351
2004-10-01,75.69073
2005-01-01,76.24797
2005-04-01,76.71233000000001
2005-07-01,77.45531
2005-10-01,77.82679
2006-01-01,78.4769
2006-04-01,79.77711
2006-07-01,80.52008000000001
2006-10-01,80.42721
2007-01-01,80.42721
2007-04-01,81.44881
2007-07-01,82.00603000000001
2007-10-01,82.74902
2008-01-01,83.86348000000001
2008-04-01,85.07082
2008-07-01,86.09241
2008-10-01,85.81379
2009-01-01,85.90666
2009-04-01,86.27815
2009-07-01,87.11399999999999
2009-10-01,87.57836
2010-01-01,88.41421
2010-04-01,88.97144
2010-07-01,89.62154
2010-10-01,89.99303
2011-01-01,91.29324
2011-04-01,92.12909
2011-07-01,92.68633
2011-10-01,92.68633
2012-01-01,92.7792
2012-04-01,93.24356
2012-07-01,94.54375999999999
2012-10-01,94.72951
2013-01-01,95.101
2013-04-01,95.47249000000001
2013-07-01,96.58695
2013-10-01,97.32993
2014-01-01,97.88716
2014-04-01,98.35152
2014-07-01,98.81588
2014-10-01,99.00163
2015-01-01,99.18737
2015-04-01,99.83747
2015-07-01,100.3018
2015-10-01,100.6733
2016-01-01,100.4876
2016-04-01,100.8591
2016-07-01,101.602
2016-10-01,102.1593
2017-01-01,102.6236
2017-04-01,102.8094
2017-07-01,103.4595
2017-10-01,104.1096
2018-01-01,104.574
2018-04-01,104.9454
2018-07-01,105.4098
2018-10-01,105.96700000000001
2019-01-01,105.96700000000001
2019-04-01,106.6171
2019-07-01,107.1744
2019-10-01,107.9173
2020-01-01,108.2888
2020-04-01,106.2456
2020-07-01,107.9173
2020-10-01,108.8461
2021-01-01,109.4962
2021-04-01,110.33200000000001
2021-07-01,111.1679
2021-10-01,112.6538
2022-01-01,115.0685
2022-04-01,117.1117
2022-07-01,119.2477
2022-10-01,121.4767
2023-01-01,123.1484
2023-04-01,124.17
2023-07-01,125.6559
2023-10-01,126.3989
2024-01-01,127.6062
2024-04-01,128.9064
2024-07-01,129.185
2024-10-01,129.4637
